user_id,nama_user,kodepos,email,buyer,seller,lokasi
14722,Bella Pratama,22266,"kgunarto@hotmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14723,H. Teguh Pertiwi,52170,"vwibisono@yahoo.com,",True,False,"Jawa Tengah, Yogyakarta"
14724,"Tgk. Najam Fujiati, S.E.",62067,yogasaragih@yahoo.com,True,False,Jawa Timur
14725,Unjani Winarno,40442,"latuponobudi@hotmail.com,",True,False,"Banten, Jawa Barat"
14726,"Siti Pradana, S.E.I",16146,riyantishania@gmail.com,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14727,"Ratih Pratama, S.Ked",11888,caketmandasari@yahoo.com,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14728,"Tgk. Nadine Firmansyah, S.Pd",22506,riyantijaswadi@perum.edu,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14729,Almira Prasetyo,14697,"cahyahabibi@pd.sch.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14730,"Nilam Habibi, M.Pd",46769,tpradipta@gmail.com,True,False,"Banten, Jawa Barat"
14731,Yunita Narpati,43596,"karmannugroho@pt.net,",True,False,"Banten, Jawa Barat"
14732,Nabila Prasetya,25881,"isiregar@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14733,"Ir. Anita Prakasa, S.I.Kom",72447,ilyas48@hotmail.com,True,False,Kalimantan
14734,Qori Mandala,65364,"bwaskita@perum.org,",True,False,Jawa Timur
14735,"Prakosa Ramadan, M.Kom.",58646,salimahmardhiyah@hotmail.com,True,False,"Jawa Tengah, Yogyakarta"
14736,"Ir. Malik Firmansyah, S.IP",5109,labuh29@yahoo.com,True,False,"Jawa Tengah, Yogyakarta"
14737,Keisha Purwanti,23776,"bala66@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14738,Dina Suryono,82444,"titi08@perum.gov,",True,False,"Bali, Nusa Tenggara"
14739,Padmi Firgantoro,63661,"gadaprasasta@cv.ponpes.id,",True,False,Jawa Timur
14740,Adikara Permata,38241,"jaga39@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14741,"dr. Silvia Widodo, S.Gz",81643,gharyanti@yahoo.com,True,False,"Bali, Nusa Tenggara"
14742,Jail Sihotang,85494,"nugrahapranowo@pt.mil,",True,False,"Bali, Nusa Tenggara"
14743,Drs. Artanto Namaga,36665,"karjahasanah@pd.ponpes.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14744,Okta Zulkarnain,28740,"xfirmansyah@hotmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14745,Prabawa Sitorus,66623,"prasetyaade@gmail.com,",True,False,Jawa Timur
14746,Tgk. Ajiman Ardianto,47562,"rwahyuni@pt.net,",True,False,"Banten, Jawa Barat"
14747,Sutan Eka Hastuti,21462,"aslijanmegantara@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14748,"R. Adinata Anggriawan, S.Ked",28183,virmannashiruddin@pt.co.id,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14749,Laswi Prakasa,87288,"sakawibisono@perum.my.id,",True,False,"Bali, Nusa Tenggara"
14750,"Ir. Virman Pradana, S.E.",33633,mahendrayahya@hotmail.com,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14751,Dt. Soleh Putra,30578,"dyulianti@perum.org,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14752,Paulin Wacana,41656,"gunawanmahfud@cv.id,",True,False,"Banten, Jawa Barat"
14753,Chelsea Kuswandari,34634,"adriansyahalambana@hotmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14754,"dr. Ghaliyati Ardianto, S.Kom",79997,bmaheswara@yahoo.com,True,False,Kalimantan
14755,Kartika Puspita,4394,"kardi63@pd.biz.id,",True,False,"Banten, Jawa Barat"
14756,Siti Firgantoro,87455,"aswani01@cv.ac.id,",True,False,"Bali, Nusa Tenggara"
14757,Amelia Firgantoro,81487,"susantikarman@pd.com,",True,False,"Bali, Nusa Tenggara"
14758,Drs. Harsanto Hartati,62281,"budiyantoaditya@yahoo.com,",True,False,Jawa Timur
14759,Hari Wibowo,94656,"widodociaobella@cv.net.id,",True,False,"Sulawesi, Maluku, Papua"
14760,Ella Melani,97649,"anatsir@perum.my.id,",True,False,"Sulawesi, Maluku, Papua"
14761,drg. Rahayu Nainggolan,66862,"cindypalastri@yahoo.com,",True,False,Jawa Timur
14762,Saadat Sudiati,46652,"salimahhakim@ud.com,",True,False,"Banten, Jawa Barat"
14763,"drg. Banawi Lazuardi, M.TI.",82829,agustinakalim@gmail.com,True,False,"Bali, Nusa Tenggara"
14764,Farah Tarihoran,9621,"kariman14@gmail.com,",True,False,"Sulawesi, Maluku, Papua"
14765,Asmadi Safitri,45585,"waskitasabri@hotmail.com,",True,False,"Banten, Jawa Barat"
14766,"Ir. Bakiman Kusmawati, M.Farm",68093,hbudiman@gmail.com,True,False,Jawa Timur
14767,Aditya Najmudin,96791,"sihombingemil@gmail.com,",True,False,"Sulawesi, Maluku, Papua"
14768,Maimunah Damanik,22410,"keisha03@ud.go.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14769,drg. Jail Pudjiastuti,92275,"ellissitumorang@ud.edu,",True,False,"Sulawesi, Maluku, Papua"
14770,Sutan Irnanto Tamba,26205,"ekosimbolon@yahoo.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14771,Laras Farida,15363,"xfirmansyah@ud.net,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14772,Irwan Mardhiyah,83169,"murtianggriawan@cv.mil.id,",True,False,"Bali, Nusa Tenggara"
14773,Citra Suwarno,91561,"zulaikagalang@ud.sch.id,",True,False,"Sulawesi, Maluku, Papua"
14774,Endah Suryono,22533,"purwa23@yahoo.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14775,Cager Farida,11308,"rahmisimanjuntak@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14776,Sadina Anggraini,90033,"gkuswoyo@cv.co.id,",True,False,"Sulawesi, Maluku, Papua"
14777,"Vino Anggraini, S.Ked",81283,gfirmansyah@hotmail.com,True,False,"Bali, Nusa Tenggara"
14778,"drg. Puti Laksita, S.Psi",9839,amalia20@hotmail.com,True,False,"Sulawesi, Maluku, Papua"
14779,Restu Laksmiwati,64908,"mahendrazalindra@gmail.com,",True,False,Jawa Timur
14780,T. Warsita Tamba,5376,"nainggolankamal@hotmail.com,",True,False,"Jawa Tengah, Yogyakarta"
14781,Vera Sitompul,58403,"lhandayani@hotmail.com,",True,False,"Jawa Tengah, Yogyakarta"
14782,"Dt. Purwa Melani, S.Ked",36091,nrimaiswahyudi@gmail.com,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14783,Ir. Anita Situmorang,83898,"banawasantoso@hotmail.com,",True,False,"Bali, Nusa Tenggara"
14784,R. Jaiman Purnawati,84519,"nasab57@perum.edu,",True,False,"Bali, Nusa Tenggara"
14785,"Tgk. Novi Lailasari, M.TI.",5842,ibrahim38@hotmail.com,True,False,"Jawa Tengah, Yogyakarta"
14786,"Indra Winarsih, S.Kom",31785,harsantowijayanti@ud.my.id,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14787,Darsirah Yulianti,60365,"nandriani@hotmail.com,",True,False,Jawa Timur
14788,"Sutan Sidiq Oktaviani, S.I.Kom",84232,jlailasari@hotmail.com,True,False,"Bali, Nusa Tenggara"
14789,Ciaobella Mulyani,1575,"esinaga@yahoo.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14790,"Artawan Suryono, S.Pd",78316,dsamosir@perum.mil,True,False,Kalimantan
14791,Dt. Gamani Wijayanti,44679,"vutama@ud.desa.id,",True,False,"Banten, Jawa Barat"
14793,Tgk. Budi Agustina,3390,"kirawan@pd.int,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14794,"Ir. Nadine Kuswandari, S.T.",38710,ayolanda@yahoo.com,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14795,Margana Permadi,31030,"vwahyudin@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14796,Artawan Dabukke,17703,"syahrinisimbolon@pd.sch.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14798,Margana Yulianti,75930,"hilda92@perum.ac.id,",True,False,Kalimantan
14799,Zalindra Setiawan,57565,"ghidayat@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
14800,"Rini Novitasari, S.E.I",84670,jsimbolon@cv.ac.id,True,False,"Bali, Nusa Tenggara"
14801,"T. Kalim Purwanti, S.E.I",52325,nprakasa@ud.desa.id,True,False,"Jawa Tengah, Yogyakarta"
14802,Murti Hutagalung,25448,"siti45@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14803,Ida Dabukke,57750,"salsabila25@perum.int,",True,False,"Jawa Tengah, Yogyakarta"
14804,Samsul Haryanti,77314,"dimaz32@ud.ac.id,",True,False,Kalimantan
14805,Caturangga Wijaya,92759,"isitorus@perum.ponpes.id,",True,False,"Sulawesi, Maluku, Papua"
14806,"Elisa Melani, M.TI.",30159,atmapermata@gmail.com,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14807,Yessi Puspasari,42327,"anggriawangaran@pd.net,",True,False,"Banten, Jawa Barat"
14808,Unjani Adriansyah,44163,"haryantocahyadi@perum.id,",True,False,"Banten, Jawa Barat"
14809,Ir. Harto Rajata,86760,"febi56@gmail.com,",True,False,"Bali, Nusa Tenggara"
14810,Tgk. Devi Mahendra,87209,"daliminprabowo@yahoo.com,",True,False,"Bali, Nusa Tenggara"
14811,Wulan Megantara,295,"harsayasihotang@hotmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14812,"R. Ifa Siregar, M.Ak",68673,apuspita@ud.mil,True,False,Jawa Timur
14813,"R.M. Tomi Manullang, S.Farm",93956,ghanisitompul@perum.int,True,False,"Sulawesi, Maluku, Papua"
14814,Violet Nasyidah,57833,"ksetiawan@cv.my.id,",True,False,"Jawa Tengah, Yogyakarta"
14815,Dr. Karimah Maulana,93301,"uchita23@cv.com,",True,False,"Sulawesi, Maluku, Papua"
14816,"Sakti Hastuti, M.Pd",2789,sihombingyahya@pd.my.id,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14817,Cici Nasyidah,30982,"usman48@ud.gov,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14818,"Ir. Widya Kuswandari, S.H.",112,gnajmudin@gmail.com,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14819,Hj. Najwa Oktaviani,28151,"viktorputra@cv.ac.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14820,Aswani Wacana,44496,"nalarmandala@pd.sch.id,",True,False,"Banten, Jawa Barat"
14821,R.A. Hafshah Novitasari,29579,"marsudi27@pt.biz.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14822,Prakosa Simbolon,72704,"darman90@gmail.com,",True,False,Kalimantan
14823,"Lalita Santoso, S.I.Kom",68262,mustika74@gmail.com,True,False,Jawa Timur
14824,Ega Hutapea,93743,"nilamnapitupulu@ud.go.id,",True,False,"Sulawesi, Maluku, Papua"
14825,Dt. Opung Simbolon,74370,"rahman78@cv.co.id,",True,False,Kalimantan
14826,Vera Sihotang,51486,"mahmudhardiansyah@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
14827,Respati Pranowo,2721,"prima53@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14828,Belinda Suwarno,59308,"raisanainggolan@ud.id,",True,False,"Jawa Tengah, Yogyakarta"
14829,Jasmani Hakim,73195,"cindybudiyanto@yahoo.com,",True,False,Kalimantan
14830,Pia Nasyidah,10642,"lhutasoit@perum.desa.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14831,Yunita Aryani,1371,"santosovinsen@gmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14832,"Anita Mardhiyah, S.T.",10132,lala99@cv.edu,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14833,Ratna Putra,87606,"mitrafarida@perum.gov,",True,False,"Bali, Nusa Tenggara"
14834,Wakiman Dongoran,31261,"daru74@pt.mil,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14835,Aurora Halim,55962,"amaryadi@cv.my.id,",True,False,"Jawa Tengah, Yogyakarta"
14836,"Hadi Nainggolan, M.Kom.",84646,wsimbolon@yahoo.com,True,False,"Bali, Nusa Tenggara"
14837,Prasetyo Halim,97935,"devilailasari@ud.com,",True,False,"Sulawesi, Maluku, Papua"
14838,Ulva Wahyuni,10238,"chardiansyah@yahoo.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14839,"drg. Mutia Suwarno, M.Ak",38153,wasitaatmaja@pd.org,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14840,Viktor Wibowo,82053,"zmarpaung@hotmail.com,",True,False,"Bali, Nusa Tenggara"
14841,Kamaria Permadi,52298,"cagerharyanti@perum.com,",True,False,"Jawa Tengah, Yogyakarta"
14842,"R. Jane Riyanti, S.H.",17487,qnatsir@cv.id,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14843,Indah Anggriawan,45748,"nmegantara@pd.my.id,",True,False,"Banten, Jawa Barat"
14844,"Hj. Ade Nasyidah, S.Kom",97111,digdaya69@ud.edu,True,False,"Sulawesi, Maluku, Papua"
14845,Cindy Hakim,8563,"nababandaru@yahoo.com,",True,False,"Bali, Nusa Tenggara"
14846,Tgk. Tirtayasa Wahyuni,18947,"hsitompul@pd.mil.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14847,"Tgk. Galiono Yuliarti, M.M.",49248,bagiyasaefullah@pd.gov,True,False,"Banten, Jawa Barat"
14848,Putri Saptono,99352,"cemani12@hotmail.com,",True,False,"Sulawesi, Maluku, Papua"
14849,"Gilda Agustina, S.H.",74882,hakimzulfa@hotmail.com,True,False,Kalimantan
14850,Kanda Gunawan,11383,"setiawanradit@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14851,Ayu Mahendra,63747,"mandasarilaila@hotmail.com,",True,False,Jawa Timur
14852,"Zamira Hutapea, M.Farm",37083,pputra@pd.id,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14853,Chelsea Kuswoyo,24295,"zgunarto@hotmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14854,Drs. Tari Mayasari,98696,"victoriasitumorang@cv.net.id,",True,False,"Sulawesi, Maluku, Papua"
14855,Prima Safitri,31394,"bahuwarnadamanik@pd.biz.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14856,T. Carub Pradipta,18188,"ghaniwijaya@gmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14857,Labuh Lailasari,42112,"karmanpuspita@gmail.com,",True,False,"Banten, Jawa Barat"
14858,Tgk. Kawaya Mulyani,45387,"mulyanto36@yahoo.com,",True,False,"Banten, Jawa Barat"
14859,Rafi Damanik,79071,"dalimanprayoga@gmail.com,",True,False,Kalimantan
14860,Karman Fujiati,36707,"uriyanti@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14861,Dina Laksita,36930,"whastuti@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14862,Hamima Utami,15960,"hastutiivan@gmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14863,Labuh Puspasari,29982,"fwinarsih@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14864,"Tira Mardhiyah, M.Farm",74314,dariminsusanti@yahoo.com,True,False,Kalimantan
14865,Gina Santoso,36000,"ichawibisono@ud.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14866,H. Jayadi Pratama,33615,"laras32@yahoo.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14867,Dadap Nasyidah,53462,"jmardhiyah@hotmail.com,",True,False,"Jawa Tengah, Yogyakarta"
14868,"Ulya Nainggolan, S.Gz",82845,bjanuar@gmail.com,True,False,"Bali, Nusa Tenggara"
14869,Warta Uyainah,95843,"pratamacawisadi@ud.edu,",True,False,"Sulawesi, Maluku, Papua"
14870,Cut Tantri Yolanda,6659,"xwahyudin@pt.net.id,",True,False,Jawa Timur
14871,R.A. Juli Gunarto,79775,"jiswahyudi@perum.co.id,",True,False,Kalimantan
14872,"dr. Zalindra Hutagalung, S.E.",66187,wani75@ud.edu,True,False,Jawa Timur
14873,Gilda Yuliarti,85256,"laksmiwatirika@gmail.com,",True,False,"Bali, Nusa Tenggara"
14874,T. Usman Nasyiah,12917,"gina15@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14875,"R. Carla Habibi, M.Kom.",83901,prabahabibi@pt.go.id,True,False,"Bali, Nusa Tenggara"
14876,Kezia Pratama,85717,"eyulianti@yahoo.com,",True,False,"Bali, Nusa Tenggara"
14877,Laras Mayasari,16469,"mjanuar@cv.or.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14878,Calista Nashiruddin,85317,"uanggriawan@gmail.com,",True,False,"Bali, Nusa Tenggara"
14879,Ibrahim Marbun,96991,"lulut51@ud.edu,",True,False,"Sulawesi, Maluku, Papua"
14880,"Hamima Kuswoyo, S.Farm",76006,emasmanullang@gmail.com,True,False,Kalimantan
14881,Ir. Bagya Uyainah,74842,"kuswoyobalidin@yahoo.com,",True,False,Kalimantan
14882,"Paiman Wibowo, M.M.",84461,cpalastri@pd.edu,True,False,"Bali, Nusa Tenggara"
14883,"Maida Andriani, M.M.",18879,hutasoitjohan@yahoo.com,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14884,R.M. Luwes Hakim,2214,"suartinihendri@hotmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14885,Rafid Marpaung,2445,"marbunyunita@pd.sch.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14886,Lili Megantara,52131,"edipratama@pt.edu,",True,False,"Jawa Tengah, Yogyakarta"
14887,Rizki Iswahyudi,73850,"kwidiastuti@pd.net,",True,False,Kalimantan
14888,"Hilda Permata, S.Pd",93484,malik01@gmail.com,True,False,"Sulawesi, Maluku, Papua"
14889,Adhiarja Wasita,37876,"manullangkani@pd.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14890,"Kawaya Firmansyah, M.TI.",48887,prasetyousman@cv.biz.id,True,False,"Banten, Jawa Barat"
14891,Kayla Utama,16839,"limar41@gmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14892,"Kanda Sitompul, M.Kom.",20156,nwahyuni@hotmail.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14893,Darijan Salahudin,13234,"bwidiastuti@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14894,"KH. Argono Mandala, S.T.",38254,crahmawati@cv.int,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14895,"Salwa Marbun, S.Sos",2894,rahimahkayla@pt.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14896,"Drs. Cinthia Andriani, S.E.I",8403,kayun72@hotmail.com,True,False,"Bali, Nusa Tenggara"
14897,"Talia Nashiruddin, M.Kom.",6529,xhardiansyah@pt.biz.id,True,False,Jawa Timur
14898,Mujur Fujiati,84204,"fsiregar@cv.net.id,",True,False,"Bali, Nusa Tenggara"
14899,Diana Budiman,57726,"hariyahmarsito@hotmail.com,",True,False,"Jawa Tengah, Yogyakarta"
14900,"Mumpuni Pangestu, S.E.I",42005,harsaya03@yahoo.com,True,False,"Banten, Jawa Barat"
14901,Rini Prayoga,42420,"mangunsongratna@ud.my.id,",True,False,"Banten, Jawa Barat"
14902,Zelaya Pranowo,99291,"kusmawatiibrahim@hotmail.com,",True,False,"Sulawesi, Maluku, Papua"
14903,Dacin Anggriawan,74581,"lalafirgantoro@yahoo.com,",True,False,Kalimantan
14904,Hendra Wahyudin,63064,"dutami@hotmail.com,",True,False,Jawa Timur
14905,Ciaobella Wulandari,8235,"wardilaksita@gmail.com,",True,False,"Bali, Nusa Tenggara"
14906,"Maryanto Andriani, S.Psi",33144,paris44@hotmail.com,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14907,Ani Wahyuni,2605,"hlaksmiwati@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14908,"Cindy Yuniar, M.Kom.",33681,hrahimah@pd.ponpes.id,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14909,Pangestu Halim,93007,"wacananadine@perum.web.id,",True,False,"Sulawesi, Maluku, Papua"
14910,Dalimin Pratiwi,76197,"znajmudin@hotmail.com,",True,False,Kalimantan
14911,T. Wasis Zulkarnain,63192,"ramadandarmanto@gmail.com,",True,False,Jawa Timur
14912,"Drs. Bakidin Yolanda, S.E.I",58129,yuliartiaditya@ud.org,True,False,"Jawa Tengah, Yogyakarta"
14913,"Usman Farida, S.Psi",26489,gawati62@pd.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14914,"R.M. Purwa Narpati, S.E.I",52040,malik48@ud.desa.id,True,False,"Jawa Tengah, Yogyakarta"
14915,Prayoga Novitasari,7574,"harto57@yahoo.com,",True,False,Kalimantan
14916,"Ikhsan Pradana, S.Psi",67600,zulaikhawinarno@cv.web.id,True,False,Jawa Timur
14917,Yunita Mandala,86136,"bakianto94@ud.org,",True,False,"Bali, Nusa Tenggara"
14918,"Martaka Hassanah, S.Kom",83873,mujur37@pd.go.id,True,False,"Bali, Nusa Tenggara"
14919,Dalima Pratiwi,26838,"gnasyidah@pd.org,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14920,"Cut Victoria Napitupulu, S.IP",30203,safinasiregar@pd.my.id,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14921,Zelda Yuniar,52543,"xmaheswara@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
14922,Michelle Hutapea,12026,"drajat97@yahoo.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14923,"R. Patricia Prabowo, S.I.Kom",68430,simonsihombing@pd.go.id,True,False,Jawa Timur
14924,"Titin Usada, S.Kom",67447,bagas66@hotmail.com,True,False,Jawa Timur
14925,"Mahdi Winarno, S.Pt",39838,griyanti@gmail.com,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14926,Radika Saputra,81414,"putrihalimah@pd.ponpes.id,",True,False,"Bali, Nusa Tenggara"
14927,Amelia Hardiansyah,93683,"cinta09@perum.biz.id,",True,False,"Sulawesi, Maluku, Papua"
14928,"drg. Patricia Firgantoro, M.M.",86421,nasrullahmaheswara@hotmail.com,True,False,"Bali, Nusa Tenggara"
14929,"Salwa Iswahyudi, S.T.",73817,situmorangdarmanto@yahoo.com,True,False,Kalimantan
14930,Drs. Icha Anggriawan,70790,"yusada@gmail.com,",True,False,Kalimantan
14931,"dr. Wahyu Winarno, M.M.",59117,fujiatibajragin@cv.int,True,False,"Jawa Tengah, Yogyakarta"
14932,Hartana Saputra,39421,"darmanmaryati@pt.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14933,Makara Maulana,38076,"gpuspita@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14934,"Drs. Surya Wulandari, S.IP",51662,karna84@pt.net,True,False,"Jawa Tengah, Yogyakarta"
14935,drg. Syahrini Prasasta,69345,"warsasuwarno@gmail.com,",True,False,Jawa Timur
14936,"Lala Simanjuntak, S.H.",96890,mayasaritira@pd.org,True,False,"Sulawesi, Maluku, Papua"
14937,Manah Haryanto,75780,"prayogasepti@hotmail.com,",True,False,Kalimantan
14938,Ir. Hilda Marbun,64032,"heryanto06@gmail.com,",True,False,Jawa Timur
14939,Rahmi Saputra,33619,"paris63@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14940,Kamaria Aryani,53820,"maulanamaida@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
14941,Kemba Nugroho,48691,"tasdiksaragih@yahoo.com,",True,False,"Banten, Jawa Barat"
14942,drg. Eli Halim,59572,"timbul74@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
14943,Viktor Prakasa,87257,"gwibisono@hotmail.com,",True,False,"Bali, Nusa Tenggara"
14944,"Vero Suryatmi, M.Ak",99619,fujiatinilam@pd.web.id,True,False,"Sulawesi, Maluku, Papua"
14945,"drg. Ellis Kusmawati, S.Pt",30479,dmaheswara@ud.biz.id,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14946,"Tgk. Silvia Tarihoran, M.Ak",97765,laksitaluwes@pd.id,True,False,"Sulawesi, Maluku, Papua"
14947,Jelita Suwarno,57949,"tarihoranbagiya@yahoo.com,",True,False,"Jawa Tengah, Yogyakarta"
14948,Virman Damanik,50857,"michelleprabowo@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
14949,"Dr. Nrima Haryanto, S.Ked",70898,aprayoga@perum.mil.id,True,False,Kalimantan
14950,Edward Widiastuti,91621,"pmaryati@perum.co.id,",True,False,"Sulawesi, Maluku, Papua"
14951,Ir. Daliono Waluyo,45436,"wartasihombing@pd.ponpes.id,",True,False,"Banten, Jawa Barat"
14952,Agnes Nugroho,89839,"ypranowo@cv.ponpes.id,",True,False,"Bali, Nusa Tenggara"
14953,"drg. Kasiyah Prasetya, S.E.I",58518,aaryani@pt.org,True,False,"Jawa Tengah, Yogyakarta"
14954,"Edison Wibisono, M.M.",16438,vero39@yahoo.com,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14955,Ir. Harimurti Gunarto,14078,"ianggriawan@pd.web.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
14956,"Adhiarja Pratiwi, M.Pd",36302,yuliarticaturangga@gmail.com,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
14957,"Cut Kani Siregar, S.IP",22012,gmardhiyah@gmail.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
14958,H. Pranawa Mardhiyah,35225,"mwaluyo@pt.go.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
